DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
gabapentin,0.693638718,0.908333653,-1.212274578,-1.464714749,-1.183204985,-0.891143363,-0.789459755,-0.884409797,-0.738801996,-1.45784107,-1.047302153,-0.857466501,-0.901064613,-0.974505392,-0.780587731,-0.29986886,-0.035861464,-1.00044925,-0.968819111,-0.670086901,-0.097166121,-0.113221718
gemifloxacin,0.771448793,-1.155014428,-0.942738405,1.141954573,-0.98124395,1.49453384,-0.394404582,-0.761479132,-0.705356073,-1.008092909,-0.746338086,-0.370764113,-0.690468716,-0.462208942,1.675977819,-0.385925718,-0.103036713,-0.683998988,2.032830292,-0.522831009,-0.78091928,0.595562601
ibuprofen,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
ketoprofen,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
ketorolac,0.780492508,0.699733308,-1.491584957,-1.564026393,-1.157352719,-0.861959787,-0.445933517,-0.599410284,-0.562925389,-1.225300827,1.240577828,-0.821948881,-0.887585207,-0.918888583,-0.990324816,-0.308807404,-0.03121087,-1.104467623,-0.665041038,-0.915358546,0.317622526,0.65521196
lamivudine,0.782710777,0.966753148,-1.191732177,-1.633021851,-1.147481854,-1.041390677,-0.907037808,-0.502484182,-0.782689572,-1.235339849,-0.936380225,-0.609583111,-0.867445388,-0.756010784,-0.757894285,-0.331135063,-0.008216266,-1.012820762,2.075441695,-0.503785294,-0.711016283,0.28411472
lenalidomide,0.787147317,0.906908787,-0.998567348,0.870328514,1.292502001,-0.900924672,-0.661611331,-0.866285404,-0.698666889,1.000258964,-0.945444482,-0.69689726,-0.804012889,-0.672758292,-0.608791251,-0.347590959,-0.010218605,-0.420778785,-0.793267981,-0.793651783,-0.773280873,0.593525396
letrozole,0.78834177,0.958916387,1.043744847,-1.784254321,-0.916534945,-0.936201523,-0.422205416,-0.613331919,-0.900647629,-1.317477297,-0.888293572,-0.820099005,-0.871251338,2.227779229,1.859121022,1.965210452,-0.045227244,-1.026168973,-0.420761837,-0.760670179,-0.749439785,0.167423625
lomustine,0.787829861,0.90847614,-0.909439836,-1.507575564,-0.960875498,-0.855225115,-0.733149784,-0.542935726,-0.900647629,-1.256695585,-0.850346597,-0.675623686,-0.85999207,-0.611614347,-0.791402576,-0.367786832,4.642119502,-1.012820762,2.658255736,2.491037225,-0.20618702,1.441328576
lovastatin,0.700805435,0.894797428,-0.916232082,1.047347165,1.454509534,1.875523827,-0.845592651,-0.727594397,-0.900647629,1.185159486,-0.991380295,-0.860796278,-0.871251338,-0.884516704,2.126655477,-0.338166219,-0.173699907,-0.809179158,-0.833915726,-0.898403214,-0.507556896,0.219413093
mebendazole,0.782710777,0.891092778,1.195162217,-1.380386966,1.266179694,1.738585507,-0.874810088,-0.506161595,-0.900647629,-1.260711194,1.797338307,-0.820099005,-0.87140992,-0.884343981,-0.7575397,-0.40933797,-0.028820981,-0.897733141,2.246476409,-0.801548786,-0.767031267,0.651382015
meloxicam,0.650297141,-1.826411165,1.397769924,0.580408204,-0.827070437,-0.670663046,-1.018418222,2.941938513,-0.90081078,-1.28206693,-1.026101009,1.877390251,-0.885840813,-0.871044309,-0.736796471,-0.389254297,-0.02468712,-0.893012432,-0.853748683,-0.325405917,-0.621670068,1.365544555
meropenem,0.297080353,-1.839234957,-1.093824446,1.081496432,-0.711596983,-0.996011819,-0.979107487,-0.715248796,-0.740759806,1.028003169,-0.991380295,-0.819914018,-0.87140992,-0.884343981,-0.979332678,-0.296428082,0.000503598,-1.004356043,-0.505002815,-0.69029394,-0.503390493,0.105655573
methoxsalen,0.78083378,0.883968449,1.016907194,-1.283688786,1.133941437,1.407303809,-0.82416653,-0.619373383,-0.900647629,-1.206683006,1.877533939,-0.246082467,2.008901283,2.283568762,2.087651116,2.097605617,-0.025720585,-1.159813862,2.57008744,-0.906067953,-0.145542698,0.504621776
methyltestosterone,0.794314034,0.96418839,1.439683048,0.798196899,1.287644909,-0.643243312,-0.716504698,-0.659824927,-0.817114399,1.376448477,-0.925933285,-0.778106819,-0.915654088,-0.470499647,-0.829343182,-0.337081626,-0.07112847,-0.766041648,-1.02124881,-0.861705373,-0.663797039,0.216316542
mirtazapine,0.772643246,0.975729803,1.198806837,1.152059969,1.313810536,-0.908621439,2.032767656,-0.636972432,1.874548168,-1.008092909,1.704544894,-0.376868704,1.737727349,-0.397437813,-0.757716992,-0.437312993,-0.156906095,1.622636926,-0.756154823,-0.950198268,-0.762170463,0.597762782
mitoxantrone,0.37744997,-1.565375761,-1.491584957,1.144219576,-1.00850634,-0.813373942,-0.745722136,-0.61569597,-0.900647629,-1.348507,1.797338307,-0.820099005,-0.87140992,-0.884516704,-0.799380741,-0.318381744,3.128092745,1.531315632,2.618786187,-0.717933453,-0.717728822,0.423703998
modafinil,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
nafcillin,-1.821196557,-1.84450696,-1.042799774,0.911272788,-1.025427823,-0.881682753,-1.01044983,-0.613331919,-0.900647629,-0.981078815,-0.856030962,-0.485641415,-0.814003508,-0.721466181,1.717641568,-0.384728925,0.002118388,-0.640698695,-0.732787279,-0.238771141,-0.774438207,0.272706373
naproxen,0.785440956,0.551974731,1.498328288,-1.343275773,-1.019944009,-0.815779182,-0.901548471,-0.521396592,-0.900647629,-1.111586093,1.797338307,-0.819914018,-0.917398481,-0.957233091,-0.863383351,-0.341307799,-0.024105795,-1.079399032,1.84824633,-0.704694359,-0.273775349,0.547403078
nifedipine,0.636134342,-1.787227357,1.293235613,-1.208943706,1.724783222,1.797594057,-1.001950211,-0.581285891,-0.34756628,1.218379521,1.797184675,-0.274570558,-0.87140992,-0.485353826,2.126655477,2.707969767,-0.085984534,-1.060841764,-0.538974119,0.055508379,-0.705692544,0.616342091
norfloxacin,0.779980599,-1.82826349,-1.446192879,1.168089217,-0.979677146,-0.857630355,-0.719692055,-0.719188881,-0.900647629,-1.447984576,-0.991533926,-0.856541563,-0.87140992,-0.905588911,-0.878098632,1.469663578,-0.189072704,-0.452358698,2.618786187,-0.52770857,-0.78091928,0.075260477
octreotide,0.66445994,-1.673523071,-1.303887057,1.168611909,-1.153435709,-1.023271204,-0.882247254,-0.693972334,-0.658531782,-1.029996228,-0.826994612,-0.574435466,-0.747399384,-0.595896553,-0.744774636,-0.398080641,-0.017323679,1.396205694,-0.435882013,-0.722346485,-0.767725668,0.677376749
ofloxacin,0.716674595,-1.804753206,1.461219435,1.047521396,-1.025427823,-0.813694641,-0.702161593,-0.763055166,-0.900647629,-1.234062155,-0.991380295,-0.819914018,-0.877277426,-0.884516704,-0.757716992,-0.373920393,-0.100711416,-1.000612033,2.370579668,-0.785522514,-0.78091928,0.307827785
oxacillin,0.453383048,-1.842369661,1.161697984,-1.39571929,-1.007879618,-0.947907023,-1.088185922,-0.687668198,-0.85023402,0.907534911,1.280982907,-0.756093294,-0.85238017,-0.822163697,-0.463588654,-0.305179627,0.002312163,-1.019006518,-0.603971237,0.087793189,-0.725135762,-0.104176529
oxaprozin,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
oxcarbazepine,0.776226605,0.992828191,1.03579295,-1.569253322,-0.776462669,-0.968431736,-0.823812379,-0.569202962,-0.900647629,-1.167622086,-0.718069894,-0.505620077,-0.886950882,-0.608505332,-0.848136192,-0.362401266,-0.040964199,-1.005495525,-0.166860707,-0.805265023,-0.544128663,0.163756656
penicillamine,0.671114749,0.400938962,-1.296266489,-1.660201881,-1.187748716,-1.066405171,-1.101466575,-0.577083133,-0.822335226,-1.353070191,1.700396844,-0.820099005,-0.91850855,-0.912325108,-0.899196446,-0.300355057,0.001666247,-1.156883767,2.078779916,-0.196034415,-0.489039546,0.198226163
pentamidine,0.694662535,0.872854496,-1.491584957,-1.254766448,-0.992368259,-0.813534292,1.802038435,-0.613331919,-0.900484479,-1.408011018,-0.411728725,-0.518199234,-0.624816079,-0.462208942,-0.820123969,-0.452646897,-0.16362362,-0.846130912,-0.962928133,-0.637337563,-0.738792308,0.412621604
perphenazine,0.704900702,0.951222112,-0.856924184,1.047521396,1.692193699,1.763439651,1.652232664,-0.493553321,2.04177778,-1.312001467,1.797338307,-0.820099005,2.063770395,-0.884516704,-0.89600518,2.160063223,-0.143148087,1.559314317,-0.758903946,-0.739766346,-0.78091928,1.048229524
phenobarbital,0.783222686,0.9587739,-0.92898825,0.576226661,-0.663496101,-1.051973733,-1.011335207,-0.367470587,-0.900647629,-1.474268559,-0.892287991,-0.8112196,-0.928816331,-0.821990974,-0.922067184,-0.320139532,-0.003953221,-1.113583474,2.618589821,-0.422260344,-0.756383791,1.090521897
pioglitazone,0.7861235,0.818709598,-0.945223372,-1.430042789,-0.543792276,-1.020545266,-0.441683708,-0.613331919,-0.900647629,0.892932698,1.686262748,2.033149815,-0.68967581,1.877842409,-0.354553737,2.652244119,-0.040059917,-0.974241178,-0.603774872,-0.817575059,-0.291135365,0.183639776
piroxicam,0.776909149,-1.804753206,1.461219435,0.685817932,-0.790877265,-0.664569772,-1.047104433,3.152076403,-0.900647629,-1.411113988,-0.991380295,2.538720939,-0.87140992,-0.884343981,-0.842817415,-0.337156425,-0.024041204,-0.943800746,-0.891254574,-0.455474213,-0.602689783,1.115049844
pravastatin,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
procarbazine,0.786464772,0.975729803,0.988412897,-1.323761906,-1.034358605,-1.036259499,-0.788043152,-0.717087502,-0.558683468,-1.069422203,1.797338307,-0.820099005,-0.87140992,2.227951952,-0.7575397,-0.310789591,-0.011381253,-1.10267701,-0.962928133,2.805523784,-0.720969358,0.528579305
pyrazinamide,0.762405078,0.960056279,1.188701301,-1.754286596,-1.170670553,-1.068329363,-0.967066362,-0.866285404,-0.84256593,-1.483759998,-0.952357899,-0.90778313,-0.950700543,-0.974505392,-1.003799049,-0.313070977,-0.001434149,-1.156395418,-0.963124499,-0.852414781,-0.688795462,0.023108032
pyrimethamine,0.789706859,0.90847614,1.022208459,-1.336654997,-1.003649247,-0.919845892,-0.695432728,-0.667179753,-0.900647629,-1.269837577,1.797338307,-0.820099005,2.008901283,-0.884516704,-0.62953448,1.830571302,-0.040318283,-0.988566087,-0.963124499,-0.549309198,-0.78091928,0.812565664
quetiapine,0.650126505,0.982996618,-1.007844561,1.145439192,1.778994641,2.025771141,1.607432592,-0.229830269,2.04177778,-1.172550333,1.280675644,-0.30842329,1.524911315,-0.540279743,2.12683277,-0.461847239,-0.030887912,1.822697303,-0.638335273,-0.705855683,-0.78091928,0.706956964
quinine,0.766329709,0.908333653,1.461219435,1.047695626,1.636572158,1.875363478,1.973270328,-0.613331919,-0.900647629,0.98182367,-0.991380295,-0.820099005,2.008742702,-0.884516704,-0.757716992,-0.392657675,3.157158958,1.284862084,-0.963124499,-0.945088442,-0.78091928,1.037717547
rosiglitazone,0.770595612,0.853048862,-0.910765152,0.816316918,-0.475792983,-0.477923162,-0.297367273,-0.487249185,-0.900647629,0.979998393,1.226443732,1.92770688,-0.749143778,1.690783388,-0.757716992,2.034774014,-0.123124696,-0.855409546,-0.51874843,-0.885860914,-0.464966991,0.542187834
rosuvastatin,0.758651083,-1.399521389,-0.971564031,-1.535278286,-0.448373913,-0.910545631,-1.052416695,0.004998823,-0.821845773,-1.134402051,-0.661226247,-0.244047603,-0.772772384,-0.433364199,-0.7575397,-0.430020039,-0.006795251,-0.912220833,-0.46965695,-0.215312394,-0.78091928,0.630521037
salsalate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
saquinavir,0.41447801,-1.846074312,-1.491584957,1.254159308,1.692193699,1.363528444,-0.901017245,-0.795889211,2.041614629,1.283359369,-0.942832747,-0.518754197,-0.761195952,-0.555997537,1.640696602,-0.324290906,-0.017711229,1.7362595,-0.836664849,-0.69656509,-0.78091928,0.66376822
simvastatin,0.704730066,0.914033116,-0.993597412,1.160074593,1.499790169,1.875363478,-0.869674902,-0.732059827,-0.923162445,1.302889829,-0.991380295,-0.820099005,-0.883462094,-0.884343981,2.126478184,-0.338166219,-0.067188383,-0.986449907,-0.724932642,-0.87262182,-0.701526141,0.179239413
succimer,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
teniposide,0.481367373,-1.794066713,-0.956654224,0.834262706,-1.005686092,-0.927703009,-0.889861496,-0.613069246,-0.900647629,0.953531882,-0.756477764,-0.149333949,-0.548855662,1.956604102,2.076481686,2.321630204,-0.001757107,-0.960730184,2.261989316,-0.848234014,-0.608244989,0.855021014
tenofovir,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
tetracycline,0.454065592,-1.830685762,1.224650502,1.055884481,-0.906820761,-0.682047848,-1.047104433,-0.613069246,-0.90081078,1.165081443,-0.991533926,-0.820099005,-0.87140992,-0.895398253,-0.824556283,-0.370778813,0.000439007,-0.763111553,-0.962928133,-0.850788927,-0.759161393,0.752427376
thiotepa,0.587503045,0.971170232,-0.852119913,-1.604970668,-0.917945069,-1.06432063,-0.770335614,-0.613069246,-0.900647629,-1.447984576,-0.596393763,-0.478611886,-0.802109914,-0.349766262,-0.81250039,-0.387683506,-0.145602567,-1.000612033,2.618589821,-0.775999657,-0.537647591,1.709669202
valdecoxib,0.794314034,0.908903599,0.820594739,-1.866665563,-1.023861019,-0.937805016,-0.894642531,-0.470963498,2.041614629,-1.255052836,-0.486547256,1.854081813,-0.814954995,1.703564891,-0.818528336,2.197836985,-0.016354805,-0.999309769,-0.795035274,-0.406001807,-0.768883002,0.229680606
verapamil,0.686983909,0.472467223,1.214876295,1.049612167,1.769437136,1.901500417,1.732270736,-0.647741998,-0.833755785,1.329173812,-1.069425086,-0.820099005,-0.87140992,-0.884516704,2.126655477,-0.319503737,-0.146894399,1.741956907,-0.817813721,-0.188601941,-0.78091928,1.326267245
vitamin a,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
acamprosate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
acebutolol,0.650297141,-1.804753206,-1.491584957,0.963193613,-0.990174733,-0.8587528,-1.052239619,-0.666917081,-0.900647629,-1.118339617,-0.991380295,-0.820099005,-0.87140992,-0.884516704,-0.830761522,-0.302374645,-0.009055956,-0.983519812,-0.962928133,-0.65940272,-0.442514703,0.213953384
alfuzosin,0.794314034,0.457078673,-0.919545372,1.089859518,1.286078105,-0.348040212,-0.666569441,-0.829773946,-0.67745728,1.349069327,-0.991380295,-0.820099005,-0.87140992,-0.884343981,-0.757716992,-0.363037062,-0.092637467,1.374229982,-0.267400056,-0.713055892,-0.768188602,0.730507052
alosetron,0.750801821,0.873709415,1.070913828,1.077314889,1.515458209,-0.384599857,2.00425852,-0.509050991,-0.900647629,1.331911727,-0.489927148,-0.784396397,1.624341757,-0.921306705,-0.751511753,-0.422614886,-0.105103643,1.801535506,-0.378543165,-0.933475201,-0.736940573,0.802461128
alprazolam,0.794314034,0.967038122,1.461219435,-1.210686016,-0.793384152,1.87007195,1.985311454,-0.61569597,-0.90847887,1.273685402,1.743720921,2.351883458,-0.697922035,1.8004625,-0.402954603,2.670570003,-0.01493379,-1.012495196,-0.928564098,-0.261997622,-0.78091928,0.477160254
amiloride,0.693297446,0.596430542,-1.491584957,-1.57796487,-1.103768022,-1.021186663,-0.814250308,-0.706580608,-0.845502645,-1.289002982,1.797338307,-0.913702733,-0.87140992,-0.930979194,-1.010181581,-0.303646237,-0.007957899,-1.047005204,2.618589821,-0.805497288,-0.78091928,0.619927571
amitriptyline,0.784246503,0.926856908,1.461219435,0.996123264,1.692193699,1.564285794,2.032590581,-0.594419509,2.041614629,1.300699497,1.52341338,-0.820099005,2.009059864,-0.884343981,-0.908238366,-0.402755611,-0.156970686,1.510642183,-0.962928133,-0.575090592,-0.486261944,0.96445966
amlodipine,0.705412611,-1.531891416,-0.913581449,1.26356778,1.69235038,-0.82812608,-0.797959373,-0.804820071,-0.900647629,1.203229725,1.224753786,1.80875985,-0.616887017,1.688537989,2.241541048,1.821221361,-0.107170574,1.778257529,-0.663077378,-0.677519375,-0.732542702,0.613978933
amoxicillin,-2.449137514,-1.848639071,-1.452653795,0.677977539,-1.163776615,-1.067848315,-1.082342434,-0.753073616,-0.791336566,-1.068327037,-0.991380295,-0.819914018,-0.87140992,-0.905934357,-0.757716992,-0.297587475,0.002247571,-1.017053122,-0.956448058,0.049237229,-0.68972133,-0.067262376
anastrozole,0.78834177,0.908333653,0.906077631,-1.438231643,-0.846498807,-0.69808278,-0.282670017,-0.648004671,-0.900647629,0.983101364,-0.557064104,-0.55094204,-0.86379802,-0.431636969,-0.437172065,-0.399651431,-0.032115152,-1.036098739,-0.425278253,-0.561386968,-0.78091928,0.62766895
atenolol,0.765476528,-1.782810273,-1.32012218,0.857783885,-1.129463608,-1.049889191,-0.962462402,-0.749396203,1.478744229,-1.314374327,-0.991380295,-0.837117865,-0.87140992,-0.884516704,-0.947420019,-0.30618942,-7.77E-05,-1.033331427,-0.962928133,-0.706087948,-0.542276928,0.250215631
azithromycin,-1.853617422,-1.816152132,-1.263133585,1.204851948,1.684359679,-0.895472795,-0.925984873,-0.738101291,-0.900647629,1.100284123,-1.029788164,-0.810849625,-0.819553852,-0.883998535,-0.974723071,-0.298185871,-0.002080065,-0.983519812,-0.963124499,-0.870066907,-0.705229611,0.616179115
baclofen,0.756774086,0.90220673,0.931258638,-1.606887208,-1.188845479,-1.047644301,-0.869674902,-0.836078083,-0.788073549,-1.458936236,-0.991533926,-0.820099005,-0.574704405,-0.744438342,-0.757716992,-0.318643542,-0.03121087,-0.987263822,-0.86258515,-0.406466337,-0.170309654,1.100300481
benazepril,0.066039034,-1.437565304,-1.213599894,1.152756893,1.514048086,-0.682528896,-0.834968128,-0.513516421,-0.810425215,0.959555295,-0.866477902,-0.413866225,-0.718379016,1.617721555,1.677218867,-0.437051195,-0.01125207,1.499084586,-0.814671866,-0.87889297,-0.714488286,0.343927055
bendroflumethiazide,0.733396936,-1.54086807,-1.184774267,-1.376031192,-0.885512226,-0.813694641,-0.940505055,-0.398465926,-0.783505326,-1.272392964,1.741723711,-0.819914018,-0.890439669,-0.92959741,-0.810550172,-0.323243713,-0.006666067,-1.050586431,-0.83371936,-0.581826272,-0.78091928,0.246630151
bupropion,0.794314034,0.960768712,1.461053771,-1.599395277,-1.018533885,-0.96762999,-0.936786472,-0.600723645,-0.900647629,0.979268283,-0.753866028,-0.819914018,2.008901283,2.227779229,-0.65736941,1.259850902,-0.017905003,-1.037401004,-0.982761091,0.009752211,-0.755920857,0.529801628
candesartan,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
captopril,0.743123195,0.492985289,1.461219435,-1.41575585,-0.973096569,-0.658476498,-0.805573615,-0.613331919,2.041614629,-1.217087082,-0.991380295,-0.825833621,-0.919935781,-0.884343981,-0.888913478,-0.327208088,-0.02307233,-1.075166673,-0.772845926,-0.878660705,0.011391846,-0.037356209
carvedilol,0.744147012,-1.399378902,-1.052739645,1.167740755,-1.017123762,-0.515124205,-0.3331365,-0.513253749,2.041614629,0.918669099,1.203245379,-0.713731132,-0.561066418,-0.305894617,-0.410755475,-0.436677197,-0.273623089,1.85606783,-0.79189342,-0.938585027,-0.695276535,0.546343731
cefaclor,-2.420300008,-1.827266084,-1.372637832,0.82224077,-1.124293155,-1.065763774,-1.035063308,-0.722603622,-0.777468745,-1.090047829,-0.991533926,-0.819914018,-0.872202826,-0.884516704,-0.757894285,-0.319054939,0.000309824,-0.974566744,-0.480653442,-0.659170455,-0.78091928,-0.399408259
cefadroxil,-2.092849275,-1.848496584,-1.438075317,1.061808334,-1.076192272,-1.056944562,-1.040198494,-0.681101388,-0.765069281,-0.981078815,-0.991380295,-0.820099005,-0.87140992,-0.884343981,-0.777573758,-0.33637103,-0.001434149,-0.941196217,-0.466907828,-0.733727461,-0.679999721,-0.209540765
cefazolin,-0.038560913,-1.834817873,-1.31498658,1.047695626,-1.006782855,-1.009320813,-0.89428838,-0.531903486,-0.747938443,-1.010465768,-0.976631673,-0.759978034,-0.863005114,-0.770001347,-0.947065434,-0.424933671,-0.068673989,-1.008913969,-0.480457076,-0.749056938,-0.193919276,0.354764985
cefdinir,-2.224580367,-1.804753206,-1.201340719,-1.225669878,-1.106274909,-0.93908781,-0.955379386,-0.817691017,-0.751690912,-1.130934026,-0.769843702,-0.678028525,-0.825262777,-0.714902707,-0.780233146,-0.306451219,-0.005374236,-1.050098082,-0.482617101,-0.624330733,-0.763559264,0.076564288
cefepime,-2.587523414,-1.758160096,-1.112544537,1.257295466,-0.897419937,-0.327836197,-0.69614103,-0.851838424,-0.729665549,1.030923611,-0.713000055,-0.503585213,-0.793705108,-0.532161762,-0.769950178,-0.331733459,-0.061116774,-0.785738398,-0.47063878,-0.789703281,0.012780647,0.460536662
cefoperazone,0.030887991,-1.837097658,-1.175497054,1.325942462,-1.025427823,-1.034335307,-0.810177575,-0.618848038,-0.735049526,1.008290181,-0.834215292,-0.521713998,-0.75580419,-0.58138782,-0.825265453,-0.4045882,-0.125320809,1.315790864,-0.462587777,-0.800851992,-0.011060442,0.557507614
cefotaxime,-1.984495333,-1.835815279,-1.26843485,0.944550901,-1.073842066,1.395919007,-0.874987164,-0.778552835,-0.754790778,-0.981078815,-0.83298624,-0.644175793,-0.826055683,-0.663949419,-0.615173783,-0.319765535,-0.005697194,-1.010867366,-0.841377631,-0.697261885,-0.764948065,0.008358669
cefprozil,-2.358700365,-1.847926638,-1.391523587,1.045953317,-1.108938475,-1.055180719,-1.016470393,-0.696336386,-0.771432164,0.862815634,-0.96388026,-0.764047761,-0.865859576,-0.849799378,-0.8312934,-0.358100293,-0.001692515,-0.814388216,-0.458267727,-0.742785788,-0.684629059,-0.147609736
ceftazidime,-2.346414564,-1.832965547,-1.206310655,1.174884224,-1.025427823,1.602288583,-0.847717555,-0.746244134,-0.743859672,1.007925126,-0.848042125,-0.510244767,-0.796400989,-0.536134391,-0.765695157,-0.392769874,-0.001498741,-0.663651106,-0.736518231,-0.604123694,-0.769577403,-0.147772713
ceftriaxone,-2.536503212,-1.817434511,-1.491584957,0.94263436,-1.050496687,1.379242677,-0.796896921,-0.625152175,-0.746633236,0.912463158,-0.759857656,-0.453268584,-0.781811515,-0.540452466,1.855752463,1.397482033,-0.006213926,-0.591212645,-0.610254947,-0.636640768,-0.77351234,0.311250289
cefuroxime,0.197770126,-1.833820467,-1.175828383,0.941414744,-1.000202278,-0.813694641,-0.914474974,-0.820317741,-0.750548856,0.853506723,-0.670597767,-0.579615119,-0.788313346,-0.545634156,-0.7575397,-0.329414674,-0.01532134,-0.940707868,-0.647368105,-0.735121049,-0.725135762,-0.103361647
cephalexin,-2.198131767,-1.847641665,-1.491419293,1.047172934,-1.064754603,-1.060311897,-1.055604052,-0.643013896,-0.76882175,-1.033829309,-1.021645696,-0.853396774,-0.891708319,-0.918024968,-0.757894285,-0.314940965,0.000632782,-1.004844392,-0.511679257,-0.745572966,-0.737403507,-0.419372867
cetirizine,0.259028496,0.6510029,-0.981669567,1.047521396,1.504333901,-0.691989506,-0.302502459,-0.747294824,-0.900647629,-1.34613414,-0.991380295,-0.819914018,-0.816540808,-0.884343981,-0.962667178,-0.404176802,-0.084046787,1.469946419,-0.704314221,-0.876802586,-0.774901141,0.731729375
chlordiazepoxide,0.794314034,0.961908605,0.964391542,0.84593618,-0.465765437,-0.661523135,-0.350312812,-0.375088086,-0.900647629,1.283724424,1.560284935,-0.259031599,-0.654312191,-0.189133862,1.968333231,1.720241998,-0.049296514,-1.027959587,-0.334164468,-0.338412746,-0.78091928,0.868548054
chloroquine,0.78390523,0.628917481,0.953789013,1.071565267,1.325091524,1.776908994,1.69455368,-0.750972237,2.023015433,1.028368224,-0.920863446,-0.820099005,-0.869348363,-0.884343981,-0.7575397,-0.457321867,-0.193917073,1.759049128,2.618393455,-0.632460001,-0.78091928,0.95223643
chlorothiazide,0.643983604,-1.78295276,-1.228344036,-1.552352919,-0.978423703,-0.813373942,-0.823989454,-0.521921937,-0.78040546,-1.219824997,-0.991380295,-0.820099005,-0.871251338,-0.946006096,-0.862674181,-0.339063813,-0.019842751,-1.113257908,-0.962928133,-0.497281879,-0.78091928,-0.231298113
chlorpromazine,0.752849455,0.967180608,1.461219435,1.048915243,1.472997821,1.875363478,1.962114579,-0.539520985,2.04177778,1.11379117,1.82775734,-0.820099005,2.086606094,1.626530428,-0.946710849,1.805887457,-0.027464558,1.690191895,-0.963124499,-0.849627603,-0.78091928,1.249586854
chlorpropamide,0.789024314,0.723813539,-1.034516548,-1.3828262,-1.060994273,-0.998096361,-0.924922421,2.919874034,-0.850070869,-1.353800302,-0.991226663,-0.820099005,-0.87140992,-0.884516704,-0.985183332,-0.421492893,-0.057435053,-1.105769888,-0.963124499,-0.472429544,-0.597134578,0.289411453
