DB_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
DB00513,37.483926,-10.98919114,23.92330509,-5.700224527,2.763315018,1.846550106,11.84762697,13.27148608,-3.485572707,8.559035407,2.453049839,-1.909354055,-5.155980983,-6.085016776,-4.407595942,-3.22453939,-3.087257076,-2.861531045,-0.586997593,3.21329804,2.151487067,-1.247294103,-6.101643387,-0.19513285,1.789143094,-0.015146041,2.788602688,-1.303109916,3.757444832,1.01202563,1.297648455,-2.469097765,-3.966235064,2.228675584,0.896647739,2.17004972,-4.795606813,-1.219986683,0.811061964,-2.097980128,-1.66509266,0.083033267,0.610116641,-0.651299728,1.926748675,-0.19879656,0.575024716,-2.770187287,-0.757845753,-1.445562179
DB00514,-2.141130371,20.71407956,-16.34345923,4.598750429,10.32708211,-7.46110116,6.593287798,-1.656279998,-6.240288789,-7.959118654,-0.470307298,3.565791045,0.365765303,0.000550981,4.821787398,-2.197027104,-4.905112273,1.062073201,-2.480024472,-0.38884855,-0.82644239,0.588601615,2.89922048,2.08931197,1.896163644,3.48692071,0.137810507,-0.832337861,0.746609528,-2.428920084,-3.544546276,-1.850846467,2.739635846,-0.499405461,0.055843456,0.967701784,0.283960971,2.89488432,1.497441157,-4.67158015,0.213714603,-2.581712361,-1.211223469,1.599792458,1.00841106,-1.233901536,1.411612533,-3.695133857,0.003964808,-1.988547244
DB00515,60.54918096,-28.54279056,-12.9023698,0.907017111,2.536841503,3.443821858,0.991937083,-1.778184248,-3.462830123,-1.22605746,0.981755829,2.11628918,0.504224929,-6.082281869,1.104110736,2.185339304,3.186449572,-4.294459741,-2.843074613,-3.32313525,4.564923001,-3.873406101,-1.927199966,-2.539288026,4.976919383,0.78117008,5.372954461,1.493675379,-1.446986002,-1.348420562,0.499657801,1.94524593,0.182366472,0.849808988,-0.963636057,-0.04465729,-1.589668521,-0.919489369,3.491546052,0.69705497,-0.459987986,-1.226975689,-2.091800615,-3.729455135,0.84328959,-0.370521633,-2.704213703,-1.962643169,-0.134986511,-1.299527952
DB00517,25.87307035,14.24648988,7.666811365,-10.36607928,4.292732924,-6.251917875,10.34110338,-1.712619856,2.302155696,-0.788080873,3.924580312,-0.79822736,0.47549975,0.309438653,-0.669935086,1.350361697,0.740560526,-4.288044051,-1.229764481,3.992750974,-0.123674937,-2.706242589,2.347833774,-4.009812429,0.658900939,0.921164844,-0.358629906,-2.038291042,-2.51919601,0.915325867,2.332039294,-0.803621543,3.218349279,1.29539076,-0.347949586,0.952203315,-0.536527702,-2.370089133,-3.751208336,-0.861434301,1.082682779,-0.29252301,-0.585689912,-0.171779893,-0.846715163,1.124692911,-0.421518372,3.201450596,-1.455580268,2.209886834
DB00518,-12.39552605,-0.958507264,12.09523185,13.48549153,0.546592779,-6.58224676,4.305520186,-3.247012389,1.490439346,-1.304671669,3.783758218,1.81792325,1.206918162,-1.660564661,-3.210530559,-0.089350389,-1.237417874,-0.820004732,-0.971271242,-1.318080561,0.325803945,1.756552207,1.968140781,-0.848211985,-1.392329991,-0.954319506,-2.369334435,0.1031215,0.050829681,1.565770958,-0.159115852,-2.685457261,2.053918622,1.469001336,2.874547761,0.738053215,0.655521929,-0.551407396,-0.85786838,-0.527717789,1.591834397,-0.480963835,-2.754846703,-0.586729504,1.010912465,0.527699268,0.163773392,0.022996464,-0.43249955,1.214163915
DB00519,-19.75036158,19.4880387,12.3022602,-17.56399855,4.966186638,7.406501601,6.905727842,2.807446059,0.496232803,-10.00873676,-0.913415195,4.776302832,0.7225322,2.002580866,-1.371593112,4.372805154,0.851365719,-3.346437896,4.791377473,0.156026245,-1.952009365,1.023134169,2.602984213,-3.666731959,-0.045918521,-0.221689037,-1.322879367,-4.350479788,-0.566973371,-4.975529314,-2.133873927,1.503534367,2.847885889,-2.19912574,-2.167680937,-0.036805561,1.723457601,-0.834144556,2.127624751,-3.730840242,4.414531054,2.366799362,2.245034572,-2.051337837,1.507124812,-0.18551146,1.075714558,3.98641277,-0.990067063,1.42485892
DB00520,11.52493336,9.785772763,2.730314278,-11.09487046,-16.38508906,-4.727854448,-5.03998552,6.753187778,1.062730143,-4.18260439,-7.804422675,6.999573942,-6.355585981,0.684091463,-4.959482662,-1.229560544,5.968489924,0.287445542,-2.973997731,1.973068044,-2.449369449,0.104743371,-1.544019712,1.612417291,0.439014575,3.610256654,-0.910874057,1.794592412,-0.538494506,3.376915384,2.797620034,-0.635969285,0.811748996,-0.01589927,0.635169667,-0.045012019,-1.039116538,-0.43740456,-1.541074063,-0.797478616,-1.328007681,-1.228590696,0.236385294,1.152471615,-0.848420807,2.585045371,-1.662057293,-4.016226488,-1.660488268,-0.307452997
DB00521,-14.31597031,6.235896311,9.154568582,8.636973498,6.548832224,-12.38415541,-0.489303645,-2.125292607,2.380850499,-7.51684449,-4.459359274,-2.887612017,-0.481748844,4.643968812,1.34131318,6.741693601,-1.185570017,-0.516679713,1.029850837,-3.077951013,0.42141163,-0.13055645,2.90532751,-0.037131702,0.202824951,-4.235955349,0.785295733,4.166601695,2.650158536,10.0682469,-1.510917842,0.880098606,-4.577994882,3.435598557,-0.275854057,4.471057835,3.005727789,-3.789209577,-1.682039024,1.337455394,-6.204193011,2.763951468,-0.426442567,0.656829856,2.401115352,-5.084018611,1.750459081,0.257753614,0.976400273,-0.224476179
DB00523,27.15405551,9.818561752,3.976512189,-0.50293375,3.820807698,1.872320496,4.790507176,-10.47002361,-4.999205627,-0.81246059,-2.880832125,-7.766173287,2.401429695,-4.031916258,-0.431107716,-6.83722135,2.561887821,-3.437085064,-3.388004905,4.523141583,-0.090993538,-4.976987858,1.709059117,6.411668714,-4.824236306,-7.991100108,4.609485828,-1.052145505,6.446408703,-2.290471836,-3.841536358,5.281714071,-5.798381056,-0.558740827,1.129081445,-4.85728815,5.331327419,10.18955171,-0.402625863,-0.657134397,-3.655600419,1.097038966,-0.750148686,3.271189065,-5.218944987,1.042349141,-5.547192204,10.97733759,-0.912970271,-1.404937397
DB00524,-24.9860078,-3.242232391,-5.894952039,12.42134093,-5.264831147,6.107336387,-2.251407183,-5.192804162,6.135490885,1.311224864,-1.2072153,3.081536295,-8.855383937,0.717246611,2.993350895,4.3823474,2.698243977,-4.599974137,5.364024153,3.153149711,3.924286728,-4.460085877,-2.7726483,-0.149373107,1.810091352,-0.471414487,-1.912541137,0.263906567,0.26642657,-1.870785232,1.965608183,-0.87228206,0.53807697,-1.176536781,1.177621179,2.672589385,0.093998404,2.549260463,0.763652449,-0.729383076,0.137967366,2.280906338,-1.263827942,0.46627066,-2.15629808,-1.148729077,0.806212529,-2.266592699,-1.309411732,-2.396501125
DB00525,-25.7505547,-17.1838225,-7.682979706,-5.33600208,-0.719852025,-2.247555076,-4.279967872,-7.696303717,-2.220039773,2.360474887,1.513170756,-2.53613123,1.762800274,-1.340884029,1.422277278,-2.445316411,-2.441454522,-0.220852926,-2.737530242,0.569235161,1.686002319,-1.286257677,1.287885457,-0.547798393,-1.185806637,-0.685602346,-1.862249568,0.192237798,-1.143231182,-0.373116163,0.053798252,0.168866048,0.228079242,-1.280129481,2.476490677,1.25873889,0.884627055,1.969188406,0.181265053,-1.709729389,-0.509004194,-0.443149715,-0.94985584,0.202945728,-0.193585498,0.153863101,1.300859591,-1.175038846,-1.134347763,-0.340825976
DB00526,31.95360119,9.136517862,-14.07838291,4.008008794,4.756700294,6.430061323,6.047931611,0.928944029,3.472458787,-0.52013205,-3.094847979,3.343769794,-3.525163515,5.657479024,0.196661219,0.466991284,-1.711764385,-2.88741685,-4.469675932,-0.86482781,0.86830018,0.982574144,2.401017095,-3.058894255,-1.846447936,-1.339249807,1.329947692,-2.079347947,-0.357343773,2.270674292,-1.021693908,5.672359887,-3.082805497,-2.447251381,0.091432198,0.992936084,-0.503764005,-0.78738953,-2.888304744,-1.681209575,2.478652903,-1.722732457,0.333019049,1.098173497,0.685794032,-0.435598532,2.564799312,0.192256076,0.811333608,-0.159960907
DB00527,-23.42338813,-4.161662932,15.10305085,-1.69390288,0.045113782,-10.91653533,7.627913245,-1.479453573,5.199332367,2.081708841,4.190710735,4.120269997,-3.464345855,-8.555941078,-2.804905023,-0.423462311,-0.708002679,2.043115056,1.9778163,1.550882975,1.245085413,2.039166024,1.569425857,-0.939734602,0.780148922,-0.124932337,-4.648386553,2.327213819,-4.343097229,1.308745839,-0.803507616,1.883316545,1.433036368,5.223440535,-0.31869552,-1.482923058,1.502349436,-0.789874175,-1.671226109,-2.182203831,2.095412176,-1.230495239,-2.620378776,1.081449782,-1.757419225,0.045611781,-0.881209691,0.645907699,-0.014473261,-0.868225013
DB00528,-20.7577225,-5.962418295,3.902095527,-13.21730072,-13.21892729,0.392828916,-1.082943979,-10.34900661,2.505596486,0.23616658,0.265418549,-3.847940809,-0.577232231,3.186957371,-0.986278898,1.313857419,-6.367533108,-2.161568451,0.146990392,-4.023140708,2.571102854,-0.924143455,6.616609412,2.930393354,-1.386798469,-4.177842664,1.884585098,-0.623621212,-1.555889349,-1.887679101,7.846711341,0.748889621,1.103130396,-0.499913278,1.806986395,-1.292302983,-6.440373637,0.323386436,1.334271473,2.180680333,-1.194357027,-0.201864598,-2.190954949,0.028091769,2.888610098,-2.105560951,-0.724114998,-0.560936173,0.687751279,-1.002764711
DB00529,44.88776165,-11.98749476,13.29451615,1.821185509,3.496088571,14.52254047,-0.856397701,4.648106002,-9.201679937,4.934225011,2.694538019,-9.475881287,-4.329961867,6.886001713,-0.1154384,-4.992422445,-2.619189193,1.617497856,5.199383824,1.829771358,-1.693458686,-1.377837577,-0.550634441,1.620362958,6.265821672,1.682120523,-1.673029329,-3.619717131,2.781845424,5.682379571,-1.515211164,5.639834285,2.898839986,2.80395479,6.603289698,-2.275591596,-1.347607999,0.194183605,2.116249271,-1.078345358,2.491215782,2.219926385,-0.594704462,-1.469843581,0.061600428,0.841506169,0.720072725,0.057309438,1.172560176,-1.308889535
DB00530,-9.18103065,-10.4566639,-3.268920233,4.441783181,-9.451349115,-12.29156171,1.614270035,-3.263144715,-0.349777708,-2.316375732,5.547079984,0.9981331,1.763084452,-5.079326332,-1.275210809,1.868861677,-5.30047351,1.483169802,4.264737495,-0.605651577,-1.704713108,1.359380961,-2.130212308,-3.488841296,-0.151643406,-1.103040021,-0.845591425,0.296227101,-0.244861097,0.234720083,-1.949765234,-2.423817261,-1.376427687,1.501013495,2.460611926,-1.344327051,-0.182609766,-0.948534419,-0.078140226,0.306284085,0.488534967,-1.050495477,1.774100712,-0.029838908,0.244077441,0.69395604,1.94014339,1.610480471,0.346815592,-1.968803987
DB00531,41.05348085,-9.753635165,-4.596093237,-2.970382596,3.830652638,-4.110600854,13.17735196,5.69093749,3.276371969,4.133738412,0.518484386,1.583196402,-3.772280562,-2.29520444,3.051946869,1.637587057,2.274334826,-3.643985215,-1.210559722,-5.754219991,3.798690047,-0.916208637,3.699160641,-5.116741453,-0.06616825,-0.876534065,0.918095479,-4.882403087,-1.030904675,2.438891899,-3.330786179,4.925624491,-4.245049056,2.570613773,-1.627889626,-1.856881521,-6.178839568,2.32118106,-1.555315406,0.466569962,0.922674821,0.154862009,-3.069006587,-1.337444589,0.835896583,1.178739251,-3.131026063,0.752240746,5.378351588,-0.037985669
DB00535,12.88536831,7.994191774,9.408388825,12.38432836,-11.23330235,20.88678357,-0.441973032,5.714878894,3.472304846,-5.903308917,-5.623403335,-0.016198455,10.90766439,-10.09728332,9.451436151,-0.32932561,-3.541867795,1.255399535,-3.435016131,0.293884669,2.024270851,0.323260223,-3.222196196,-0.024501448,-2.088283329,-1.157896639,1.516176555,-2.135386884,-0.995468377,7.322236704,3.803144305,0.358535583,1.446542349,0.006261033,-0.451017071,-0.469943318,2.768876801,2.406371764,1.083277981,2.01221221,2.680352933,-1.187779871,-1.448921801,0.4596265,-0.663539139,0.470598571,0.719378301,-0.628604951,1.806720875,1.421028601
DB00537,-3.539246754,18.25767681,-9.838327505,13.60233319,-4.131043366,7.875135109,10.1769485,7.528692455,-6.072138621,-1.107053284,0.137702064,-7.594540866,-4.157146211,2.412496022,-5.152667077,0.613320433,0.394735072,0.281671898,-2.234857683,1.326392079,4.079101157,0.226595589,-3.943884503,-1.56718457,-4.666946314,-0.908495346,-7.514938411,-1.302759589,-7.025579864,-0.31904542,0.484283117,6.505096185,1.318016144,-1.403645749,-1.947476812,-0.496953894,-0.188028228,-2.920795875,3.657900013,-0.554755628,-5.780696904,-2.309472595,1.669848316,-0.280165255,1.205467611,1.52439813,0.385358229,0.702028876,0.994955188,-1.908469761
DB00539,-22.28604373,-17.64962166,-0.203314041,-17.4469124,-1.799864016,-4.175400373,0.504665571,-3.388960178,1.586899734,7.965733805,0.410235403,0.635403126,4.978529976,-1.361679335,2.423259346,-2.276356934,-4.661900979,0.010307902,-5.794082015,-4.719347917,3.608764716,-0.622193491,3.00041492,0.735292901,0.810921198,-0.089648595,-0.733007009,-0.758734918,-4.028984526,0.562768985,-2.27861983,1.2360145,-0.706592042,0.238402542,1.811189209,1.638365906,0.357844312,2.70194731,0.577724742,-1.11133391,-2.426104687,1.141790668,-1.869539046,-0.426543371,-0.539179145,0.653576817,-0.889434774,-2.555770074,-0.758863261,-1.432487181
DB00540,-27.8838187,-11.80027292,-10.18752983,-7.925784355,5.817262333,-1.013334445,-0.951441607,0.967118106,3.815166661,2.516378589,-2.644749139,-1.20146996,-0.925701416,-3.038808039,3.320981481,-1.54371447,-1.787149068,-1.008838021,0.867117158,0.924323329,1.681454425,-2.437476005,1.125177487,-1.749287874,-4.975615417,-1.085522607,2.078285042,2.063470537,4.140855885,4.204038614,-1.640022312,-1.506775046,0.109356605,-0.226444977,-1.649598429,-1.159161924,0.820957917,-2.037534703,0.452285519,0.278542699,-0.424455132,-0.400236293,2.447027337,-0.802032127,-0.519943766,-0.257253624,-2.593392676,-0.633663786,-0.070342193,-2.031150343
DB00541,-5.05393719,16.02317144,-5.128183257,-8.679304696,-12.83775994,-0.807683136,1.107998423,-5.408351395,-1.70058378,-4.114354814,2.496868573,-2.626868513,-3.428495528,-0.481619983,-1.02592495,-0.45696658,-3.199330872,1.1411006,4.241258948,-2.906201216,0.846908697,0.714299984,-3.708758873,1.769511737,0.529952813,0.999919177,1.133896091,-1.370965878,2.332435543,-3.815635135,-1.789325064,-1.138789892,3.788412951,3.194085197,0.574593414,3.359384564,2.177555249,-2.020731296,-1.552172639,5.402081676,-0.164667911,-1.738026037,-4.63061306,-1.707187525,-0.669695375,-1.006181332,-1.504459877,2.985644386,2.909061875,-4.648354187
DB00542,-36.35663238,6.002256012,9.980143068,-14.90039874,-0.747859817,7.54407443,3.746420678,3.621376836,3.833319453,1.020340536,-2.993102678,1.1173303,0.203790386,1.003677496,1.743996549,2.358738117,-3.999860909,-2.299530549,-0.637237132,-0.947444913,0.764893513,-0.967765787,0.483695351,-0.637828153,-1.954455302,-0.806310741,-0.689057569,-0.693996568,0.800951876,-0.319387478,-2.393966222,-0.20693659,1.983548845,-0.511866755,-1.67269658,-0.849603066,-0.26313486,-2.06720908,2.176676793,-2.032909481,1.978305105,2.660753206,2.926611843,-1.906615098,0.709003426,-0.483770402,-0.764076529,2.305286185,-1.049566667,1.295710773
DB00543,-23.02065772,-7.843730201,-23.13831502,2.889307308,-0.358521209,1.655998612,3.201254798,4.525124587,-1.10836061,0.358121871,1.195071091,-3.056632898,-3.492246331,-2.23441775,1.832732704,1.436936168,4.758210188,-4.160297028,0.60242254,-1.532326752,-3.025533315,-1.869732459,-1.067517213,0.637822801,-0.381757088,-0.757118643,0.870051479,0.404994838,0.42189451,0.589103924,-0.008890603,1.382505121,0.287524427,-0.588016914,-1.153640051,-1.742752862,0.366720879,-1.085624417,-1.568163077,-0.880321765,-1.04437915,0.871240414,-1.575390393,0.385175766,0.971843174,0.302189927,0.18535023,0.58813149,1.487734472,-0.489436819
DB00544,26.21364559,-9.913052302,-5.066823904,17.87676027,1.43297985,6.392532398,0.739141913,-3.010728583,8.565791276,4.381674351,-6.330112832,0.192475355,-4.927701119,6.125877627,-5.198331652,2.873309351,-2.534833063,-0.450245343,-7.207521113,-3.251303286,1.253138005,5.114014754,-0.96350278,0.891354155,-3.590009988,0.348396865,-0.795709264,-0.864587304,-2.044804037,0.414512696,-3.736499906,4.613655673,-2.245346842,-0.346906618,2.933562695,2.592117345,0.115650196,-1.32698869,-0.812794781,0.107377851,0.943407179,-1.239251915,-1.087778536,-0.844999233,-0.406255019,0.048709963,-0.692299628,1.174956888,3.467356298,1.730336013
DB00545,3.530983798,-8.46509573,8.039437615,2.521864427,9.654656803,-1.174765927,0.625396005,-12.07362799,-2.128087558,-2.968331222,7.18663349,-0.629384611,-0.548680766,-2.551174437,-1.48552405,-4.882669735,3.197818344,2.664567737,-2.511172003,0.01101312,0.131589562,0.986522255,3.025082604,0.429788661,1.08049775,5.091854903,-1.761387627,-1.044942908,-2.941715695,1.860195235,0.242196254,1.224003043,-1.119363942,-2.730911556,1.807889502,1.155429555,0.136602953,2.445421354,-0.471790915,0.334000736,-1.268152803,1.20998401,-1.102253413,0.953637922,-0.6180718,-0.504533127,1.973150815,-1.292496365,1.530984176,0.041225595
DB00546,-28.89570715,-14.46772652,-13.5158296,-0.264637533,-2.194738634,-0.990646859,-2.330519453,-1.246423117,4.949864096,4.055417016,0.36497175,-5.404514557,0.769955353,-6.158108234,2.13264096,-0.823334439,4.148874424,-4.486365336,4.076104308,0.933789486,-1.551099341,-1.208474801,0.576620113,-1.519560469,2.38267958,2.128290145,-0.133085681,-1.56596049,0.41623938,0.027192247,1.200887217,0.573139847,0.025795038,-2.275614024,-4.281347448,-2.09508379,1.782342059,0.299474003,-1.482796967,-2.073006536,1.39408892,1.533994946,-1.841577157,0.785992197,1.431390821,-3.017162004,-0.549722105,-1.104639231,0.315654075,-1.02478513
DB00547,10.57364992,35.13983576,2.071005004,-0.919538765,9.089945834,1.219825009,-9.299002194,-4.711093303,-0.242615987,11.94081044,1.689510736,-1.904354182,1.317591905,-1.16760147,-4.685528245,5.733842896,5.237055421,7.167168143,0.163899244,-5.196199907,-2.324204551,-6.659165353,-2.156683278,-2.115560782,-3.088620365,-0.426054825,1.291733372,-2.017583021,0.586399149,1.091682686,0.386665374,0.332018588,1.066343803,1.015186408,0.439164695,0.135546618,0.310637413,0.560139578,0.185436238,-1.625986935,0.883113172,-1.794005096,0.542322795,0.314863779,-0.217784659,0.022993963,-0.440339047,-1.223812928,0.514626988,-0.135496333
DB00548,36.22339157,-7.81086844,25.75343975,-8.51676753,-2.670658594,3.906617282,9.98090817,11.23323031,-3.907458059,8.814929969,-1.147377635,-2.227433603,-6.923145113,-7.163468291,-1.733620244,-1.239421772,-3.658245047,-0.628604666,0.700303815,4.004298565,-3.399299776,-0.047601619,-3.274396814,3.927944808,-0.789655339,-1.756842255,2.19278693,-1.381856357,0.993661002,-1.254525508,-2.180829993,-0.478161295,-1.76861281,-1.603099632,0.259728412,2.299264997,-3.966275281,-1.70010482,-0.76643301,-1.934104642,-1.833157107,0.65579164,0.857592549,-1.371719498,3.4787257,0.748370096,2.651341184,-3.272551638,2.350436274,-1.314054049
DB00549,-26.49772198,7.737875873,-4.040624514,-5.230909383,-14.15461634,2.422129335,4.672325848,-5.661443879,-5.156821354,-1.59998521,2.682540318,2.518309451,0.385932943,4.072869842,0.791819224,-0.360583962,-1.609409644,-0.025006948,2.701936631,1.613219351,1.864981884,-3.454631638,1.803764102,-2.989635018,0.571862197,-2.551486603,-1.566593383,0.27532138,0.879839057,-1.324508965,-1.160477343,0.462530548,0.466197926,-1.324930111,1.043372351,2.231723857,0.76598047,0.352966434,-1.040390341,0.049471467,1.725551335,-1.364852652,0.588928049,-0.688785319,0.297939635,0.251375084,-0.01360827,-1.138148132,-1.056064413,-1.81700425
DB00550,17.36298116,-7.150962395,4.160420298,14.12306951,4.774312794,-5.71954223,5.115471842,-0.564091472,10.06095436,3.979253523,-5.423748443,-0.020487084,-3.408268297,2.853824331,-2.56815901,0.509647106,-2.242749756,-2.100701274,-4.789693266,-3.164177291,1.672982768,2.873004024,-1.650566021,-0.879603156,-1.445516111,-3.163902392,-3.79650344,-1.542590042,0.913670209,-0.769765097,-0.323817555,-1.478552486,1.637526624,-0.008625007,2.894083291,1.455156366,1.865068343,-0.686179969,-2.569634121,0.438776774,2.727731638,-0.106166769,-0.95987666,-0.776742164,0.068680306,-1.066102223,-0.408007632,1.536944972,-0.402745911,1.304826621
DB00551,40.34818691,-12.16254415,11.82542729,2.520519712,6.390737355,9.677268238,4.126386563,-3.53053276,-8.605620083,0.515659292,4.091592328,-6.868837338,0.113085599,1.791978336,-1.903356105,-6.676021192,1.703022507,-0.828243282,-1.397796789,4.422062978,0.383440862,-3.723090548,0.627310032,-2.940243854,2.031763954,0.809702883,-4.070546242,3.856690923,3.037668658,4.546132252,-1.754530835,-2.11609874,-2.117219193,1.642425006,2.363898119,1.417598073,-1.443295998,1.48404066,-2.029267917,0.043351626,5.33292761,1.555104733,-1.057884873,-2.278304351,-0.06709847,1.100131246,-1.067076241,1.075385632,2.419468623,-1.720049688
DB00552,24.00310021,8.178674182,-6.770310911,7.391261908,3.415058723,-0.712081112,-11.84326051,16.16350232,10.91202115,-0.046282944,6.312406181,1.326440252,6.946272966,1.554007057,-2.941647918,0.936056707,-2.228074371,-0.230233115,-0.377644878,-0.486370684,-2.896871262,-4.160109745,5.600597706,1.846570723,-1.571585902,0.913045545,-1.331785042,-1.43728663,-0.042920546,-4.565975399,0.367076279,2.170424716,-1.928312984,-0.652016376,0.842961465,1.531526161,1.564118506,0.355940392,-2.233115657,2.885367223,0.359891942,1.452461608,0.069262439,-1.437461107,0.614021575,1.025988645,0.136605818,0.860747082,2.014371866,-2.167389894
DB00553,-10.94495336,-7.870683957,-5.909735097,12.66882973,-1.467852173,-3.329454235,-4.165528064,-4.490920413,-2.151053456,-1.053655105,3.52828344,0.13700261,-4.536461627,-0.2346386,1.771286163,-0.603517909,-4.1457912,0.704882058,-3.476034083,0.128715627,-2.57381815,1.61736116,-2.567627885,-1.771960098,-1.34242811,0.913334515,-0.611207769,1.088730983,1.173415344,0.089353175,-0.90182745,1.686519887,-0.416654803,-1.219932458,-0.438710561,-1.151069624,-0.641031688,1.002041782,-0.374277362,-0.662821637,0.977634706,-1.293728863,-2.360007011,1.477590832,0.56651125,0.385830104,2.171580535,-1.601454477,-1.437793557,2.159761153
DB00554,-30.91571171,-9.031165691,-0.481953876,1.649743385,-0.727898259,11.55468714,-3.703622817,-1.610839768,2.007551164,2.055643776,0.072104258,-1.329164118,0.308737399,-0.766243305,-0.891530115,-2.734111114,0.394560046,0.629701876,3.615677188,3.470715559,-0.855566123,-0.310108592,1.335451927,2.03649031,0.138367946,-0.569736134,-0.819183823,2.003824394,-0.396297257,2.12236023,-4.174801393,-4.216020525,0.573964897,-0.559977046,0.3253638,2.196112576,-0.526642497,-0.349128763,1.084762547,-1.382777007,2.795617782,-1.516649687,1.989981745,-0.101640171,-0.948648404,-0.020939337,-1.234031935,0.314800096,-0.742804334,-4.538299382
DB00555,1.250743022,-17.13275607,-11.2967835,17.42874606,-1.043260031,0.280932364,-4.322944792,1.597573549,0.295307323,-1.716961135,1.44707739,3.347150114,0.53975935,-9.337541595,-3.198806688,1.136740886,2.286567704,-5.273452124,2.914579761,-3.74722882,0.006963561,-1.094455681,0.891993921,1.24092389,2.965623557,-0.34337286,5.091624786,2.413256618,-1.834040456,0.594544548,2.219166736,0.735185242,0.604379804,3.551580115,-1.725504242,-0.71104735,0.933466393,0.543946586,1.328239091,-1.738318966,-1.679866084,1.816679357,1.36066714,-1.527138331,0.647973515,-0.029820016,0.351973104,-2.310251683,0.89053947,0.537353253
DB00556,60.52908875,-28.3533682,-15.13481217,-1.25925783,1.427465761,1.274672164,0.929208994,-3.732185391,-6.11302684,-1.920619638,1.068448696,-4.492701367,2.994234947,-2.386419418,-2.588263353,16.74075161,1.474273361,7.889700472,-5.167199013,7.321902782,8.05740706,7.859636585,3.414698678,0.617386199,-0.706068707,2.455802181,3.216293077,1.11087346,2.975075986,-1.619664645,-1.441453507,0.49945586,2.382876676,-0.858247628,-2.323504227,0.442469765,-1.469044231,3.228063298,-0.941393246,-1.091140219,1.267532619,0.542340782,0.958012687,-2.075236326,1.828234961,-1.036732153,-4.120578581,0.041293569,0.339834033,1.648124833
DB00557,-25.4552386,-7.35633252,-10.14058438,-14.35040133,4.123335339,-2.352844463,6.412145888,10.19900337,0.265368889,2.297565645,-0.053131508,-2.861860803,2.898665726,3.535759577,4.605347173,3.307416825,2.760133066,-0.575504278,-1.359657875,-5.463601965,-2.793830457,-1.509647921,-4.079393706,3.633774475,3.988228443,-2.239857734,1.742158665,2.197745638,-4.105838332,-1.589065252,1.149870699,-0.710279,-0.659118858,1.450350245,0.682083994,-0.199539002,-1.195299869,2.200461762,-2.788614969,1.627023086,-1.704598253,0.713171585,-1.244585933,-0.029822001,1.127072714,2.952726369,-1.162165176,2.925863346,0.668585916,0.697495237
DB00559,-19.04412248,-9.157545507,-1.71254194,-2.742989109,-12.45363317,-4.587069179,-2.685038544,-5.609920887,1.147180952,1.61479029,3.755832119,2.393181982,5.608041038,3.557787331,-1.080669078,0.314044953,-5.228316158,2.57205578,6.157443412,3.298240149,0.142008131,-2.277857354,-1.706734544,-1.185591871,3.186060256,-3.389784817,1.379040606,0.81199842,1.86345635,1.472901228,-1.445401753,-0.006466734,-0.88253192,1.934406997,-0.680457663,1.783400814,1.050308684,1.069587185,-1.177662216,0.459436279,-1.782759412,-1.014523894,0.786452577,0.279979335,2.969535424,-1.235732861,0.380306216,1.288397536,1.446168285,0.129292761
DB00560,10.92179916,15.14736822,6.168657523,3.095325917,-13.17712549,-0.361425251,-8.403839884,-3.617719987,0.307688369,-1.176639262,-3.481153365,-3.840055235,-4.871362717,-1.751926956,1.068638667,-4.694458691,2.016260984,3.855998412,3.652974093,-0.645527272,9.286632968,-0.517652329,6.568956835,-1.557664513,4.867624304,2.070039536,7.145927562,0.202157262,-2.830905714,1.264163919,0.168148991,0.041611884,-4.167078435,-4.150567223,-1.244436893,2.960361017,3.17742359,-2.340825411,-0.69492686,1.428561766,-1.301268893,1.81444665,0.794314132,-0.804351147,0.824511321,1.213757637,1.87745326,3.401071352,-1.183342083,0.989506309
DB00561,-23.88121799,2.268561708,-11.95762414,-13.57002973,5.077994268,1.820457679,8.032490345,4.833527884,6.615049411,2.787617352,-0.310244045,-0.726861622,-0.148998721,4.998463715,1.845864237,-1.238311033,-1.520410055,2.86536095,-4.120498218,-2.020956701,1.736932112,-0.867681501,-0.547569297,1.410642228,1.592855508,-3.345784073,0.405463742,1.838859528,-0.908555112,0.294445104,-0.920529228,-1.129879926,-0.324773533,1.623625933,-0.19586674,-2.786338082,-0.151142905,-0.490451946,0.027912065,1.553162416,0.730437732,0.71750452,-0.254140358,0.012419536,0.453038733,0.784254922,1.040745825,-0.608133147,-0.293716897,1.054421644
